https://www.google.com/maps/place/Raja+Rajeshwari+Agencies/data=!4m7!3m6!1s0x3bcb99080ddb0f45:0xb947236b2f3ae8f5!8m2!3d17.3957758!4d78.5217658!16s%2Fg%2F11bwpykvgp!19sChIJRQ_bDQiZyzsR9eg6L2sjR7k?authuser=0&hl=en&rclk=1,Stationery shop,600090,Stationery shop 600090
https://www.google.com/maps/place/Sai+Vaishnavi+Stationery+Store/data=!4m7!3m6!1s0x3bcb90d748066343:0x3f359b950d8206f6!8m2!3d17.4353054!4d78.4347174!16s%2Fg%2F1ygvswjrh!19sChIJQ2MGSNeQyzsR9gaCDZWbNT8?authuser=0&hl=en&rclk=1,Stationery shop,600090,Stationery shop 600090
https://www.google.com/maps/place/THANSHIKA+STATIONERY+AND+FANCY+STORE/data=!4m7!3m6!1s0x3a526725f1956875:0x5cc67765bcbf73ed!8m2!3d12.9959074!4d80.2708203!16s%2Fg%2F11x5v5jfy4!19sChIJdWiV8SVnUjoR7XO_vGV3xlw?authuser=0&hl=en&rclk=1,Stationery shop,600090,Stationery shop 600090
https://www.google.com/maps/place/NAVATEJ+ENTERPRISES/data=!4m7!3m6!1s0x3bcb92077e3c73eb:0x7bcdbc08cc8375e0!8m2!3d17.5146055!4d78.3759043!16s%2Fg%2F11g8dh7k_y!19sChIJ63M8fgeSyzsR4HWDzAi8zXs?authuser=0&hl=en&rclk=1,Stationery shop,600090,Stationery shop 600090
https://www.google.com/maps/place/Empire+Fancy/data=!4m7!3m6!1s0x3a5267fa2f91ec67:0x305fa19a98840cac!8m2!3d12.9972272!4d80.2678052!16s%2Fg%2F1tdd3pt7!19sChIJZ-yRL_pnUjoRrAyEmJqhXzA?authuser=0&hl=en&rclk=1,Stationery shop,600090,Stationery shop 600090
https://www.google.com/maps/place/Jethro+Traders/data=!4m7!3m6!1s0x3a52610f319e11bb:0x7e8d743afd555a92!8m2!3d13.0761589!4d80.122351!16s%2Fg%2F11vdq73hj5!19sChIJuxGeMQ9hUjoRklpV_Tp0jX4?authuser=0&hl=en&rclk=1,Stationery shop,600090,Stationery shop 600090
https://www.google.com/maps/place/New+Variety+Stationery/data=!4m7!3m6!1s0x3a5267f0379db30f:0x875e11a8f9c4b0e8!8m2!3d13.0007477!4d80.264101!16s%2Fg%2F1ptwj1v1m!19sChIJD7OdN_BnUjoR6LDE-agRXoc?authuser=0&hl=en&rclk=1,Stationery shop,600090,Stationery shop 600090
https://www.google.com/maps/place/Madhan%27s+Stationery+and+Xerox/data=!4m7!3m6!1s0x3a5267f03f5b8289:0x258fd61081c0d31c!8m2!3d13.0007818!4d80.2639092!16s%2Fg%2F1pt_6_p42!19sChIJiYJbP_BnUjoRHNPAgRDWjyU?authuser=0&hl=en&rclk=1,Stationery shop,600090,Stationery shop 600090
https://www.google.com/maps/place/Ambika+Fancy+Store/data=!4m7!3m6!1s0x3a5266b89bf6d499:0xcc000cfdd1eeff76!8m2!3d13.0573239!4d80.2025778!16s%2Fg%2F1pxq5yprj!19sChIJmdT2m7hmUjoRdv_u0f0MAMw?authuser=0&hl=en&rclk=1,Stationery shop,600092,Stationery shop 600092
"https://www.google.com/maps/place/Vendha+Student+Xerox,+Virugambakkam/data=!4m7!3m6!1s0x3a52676e4ac05dc3:0xc85ad8d9e26073bb!8m2!3d13.0490131!4d80.193164!16s%2Fg%2F11gvxpt8tm!19sChIJw13ASm5nUjoRu3Ng4tnYWsg?authuser=0&hl=en&rclk=1",Stationery shop,600092,Stationery shop 600092
https://www.google.com/maps/place/M.S.Stationers/data=!4m7!3m6!1s0x3bcb979ad1578605:0x39da98f006d618d5!8m2!3d17.368993!4d78.4808448!16s%2Fg%2F1tlbh05v!19sChIJBYZX0ZqXyzsR1RjWBvCY2jk?authuser=0&hl=en&rclk=1,Stationery shop,600094,Stationery shop 600094
