https://www.google.com/maps/place/Sri+Ganapathy+Stores/data=!4m7!3m6!1s0x3a5265b17f89140d:0x897592cd570db1ee!8m2!3d13.1163991!4d80.231291!16s%2Fg%2F1vljdrtm!19sChIJDRSJf7FlUjoR7rENV82SdYk?authuser=0&hl=en&rclk=1,Sri Ganapathy Stores,"189, Paper Mills Road, Peravallur, Perambur, Chennai, Tamil Nadu 600082",http://www.sriganapathytravels.in/,0944446456,Book store,Open,Closes 10 pm,4.3,40,No,13.1163991,80.231291
https://www.google.com/maps/place/M.R.+BOOK+STORES/data=!4m7!3m6!1s0x3a526f514d906d95:0x251c1c5b3c58e771!8m2!3d13.0893603!4d80.2824811!16s%2Fg%2F11cjnk9jry!19sChIJlW2QTVFvUjoRcedYPFscHCU?authuser=0&hl=en&rclk=1,M.R. BOOK STORES,"45, Bunder Street, Parrys, George Town, Chennai, Tamil Nadu 600001",Not Found,04425364596,Book store,Open,Closes 9:30 pm,4.5,235,No,13.0893603,906
